Version name,File name,Size,NR,NAuth,LOCTouched,LOCAdded,MAX_LOC_Added,AVG_LOC_Added,Churn,MAX_Churn,AVG_Churn,bugginess
1.5.1,lang/java/avro/src/main/java/org/apache/avro/reflect/Nullable.java,33,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/test/java/org/apache/avro/io/LegacyBinaryEncoder.java,210,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TracePluginConfiguration.java,76,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/SchemaParseException.java,26,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/test/java/org/apache/avro/TestDataFileReflect.java,185,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/test/java/org/apache/avro/io/TestBinaryDecoder.java,424,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/reflect/Stringable.java,34,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/test/java/org/apache/avro/AvroTestUtil.java,32,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileWriteTool.java,136,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/file/CodecFactory.java,82,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/parsing/Parser.java,192,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/ValidatingDecoder.java,247,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceNode.java,136,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/test/java/org/apache/avro/io/TestEncoders.java,98,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestTracingUtil.java,46,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.java,277,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherReducer.java,82,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestSpanTraceFormation.java,279,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/test/java/org/apache/avro/io/TestResolvingIO.java,212,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/BinaryData.java,438,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/RpcSendTool.java,118,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolSpecificMeta.java,49,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroUtf8InputFormat.java,117,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/mapred/src/test/java/org/apache/avro/mapred/tether/TetherTaskRunner.java,90,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,475,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/InduceSchemaTool.java,76,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/test/java/org/apache/avro/TestDataFileConcat.java,176,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/BinaryEncoder.java,123,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/BinaryDecoder.java,970,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/generic/GenericRecord.java,27,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java,393,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroRecordReader.java,91,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/ProtocolMojo.java,66,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc-jetty/src/main/java/org/apache/avro/ipc/jetty/StaticServlet.java,46,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java,431,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/AvroTypeException.java,29,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/RecodecTool.java,115,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificDatumWriter.java,54,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumWriter.java,113,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/IDLProtocolMojo.java,78,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.java,403,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherInputFormat.java,58,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherOutputService.java,101,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Histogram.java,267,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketServer.java,144,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolParsing.java,87,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/test/java/org/apache/avro/RandomData.java,139,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/ResponderServlet.java,56,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketTransceiver.java,120,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroCollector.java,28,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/file/NullCodec.java,66,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/ValidatingEncoder.java,223,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/test/java/org/apache/avro/TestCompare.java,259,0,0,0,0,0,0,0,0,0,YES
1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryEncoder.java,133,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/tools/src/test/java/org/apache/avro/tool/TestDataFileTools.java,219,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/generic/GenericArray.java,33,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolGenericMeta.java,44,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileReader.java,247,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/ParsingEncoder.java,70,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecord.java,26,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/test/java/org/apache/avro/DataFileInteropTest.java,103,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader.java,232,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/mapred/src/test/java/org/apache/avro/mapred/tether/TetherTask.java,204,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/specific/FixedSize.java,37,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/test/java/org/apache/avro/GenerateBlockingData.java,87,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/file/FileReader.java,49,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroWrapper.java,57,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/Pair.java,522,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/IdlTool.java,79,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestEndToEndTracing.java,258,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/DataFileReadTool.java,79,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopReducerBase.java,68,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/FsInput.java,60,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroAsTextInputFormat.java,61,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc-jetty/src/main/java/org/apache/avro/ipc/jetty/HttpServer.java,110,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/test/java/org/apache/avro/ipc/stats/TestHistogram.java,142,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroInputFormat.java,56,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroKey.java,28,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/Decoder.java,264,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.java,204,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java,551,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/parsing/ValidatingGrammarGenerator.java,137,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/reflect/Union.java,39,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificExceptionBase.java,44,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/test/java/org/apache/avro/TestNamespaceReflect.java,41,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/Encoder.java,286,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/LocalTransceiver.java,52,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferInputStream.java,89,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestTraceConfigurations.java,104,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/JsonToBinaryFragmentTool.java,78,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceClientServlet.java,251,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherData.java,42,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/file/Codec.java,50,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroValue.java,28,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericResponder.java,69,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestWordCount.java,148,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc-jetty/src/test/java/org/apache/avro/ipc/jetty/TestBulkData.java,117,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java,99,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumWriter.java,198,0,0,0,0,0,0,0,0,0,YES
1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherOutputFormat.java,80,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/Trace.java,245,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Stopwatch.java,74,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/SingletonTestingTracePlugin.java,38,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/parsing/SkipParser.java,96,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestWeather.java,192,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/InMemorySpanStorage.java,76,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/DatumReader.java,38,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/DatagramTransceiver.java,85,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/BlockingBinaryEncoder.java,565,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/SchemaMojo.java,66,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/AvroRuntimeException.java,29,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroSerialization.java,145,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/test/java/org/apache/avro/BarRecord.java,51,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/RpcReceiveTool.java,179,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TracePlugin.java,370,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc-netty/src/main/java/org/apache/avro/ipc/netty/NettyTransportCodec.java,183,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherKeyComparator.java,61,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestTraceSingletons.java,76,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/file/LengthLimitedInputStream.java,85,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/generic/GenericContainer.java,27,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/util/RandomData.java,138,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/Util.java,117,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificResponder.java,97,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/generic/GenericFixed.java,24,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestSequenceFileReader.java,250,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.java,317,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/io/ResolvingDecoder.java,268,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestStaticServlet.java,32,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/StaticServlet.java,50,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/Tool.java,51,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestAvroOutputFormat.java,36,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificData.java,83,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumReader.java,143,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecordBase.java,54,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceCollection.java,306,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/test/java/org/apache/avro/generic/TestGenericDatumWriter.java,52,0,0,0,0,0,0,0,0,0,YES
1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/FloatHistogram.java,54,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsPlugin.java,223,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroAsTextRecordReader.java,98,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/tools/src/main/java/org/apache/avro/tool/TetherTool.java,95,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/generic/IndexedRecord.java,29,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/main/java/org/apache/avro/ipc/DatagramServer.java,80,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestTraceCollection.java,117,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/avro/src/main/java/org/apache/avro/AvroRemoteException.java,41,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestBasicTracing.java,435,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/test/java/org/apache/avro/TestNamespaceSpecific.java,92,0,0,0,0,0,0,0,0,0,NO
1.5.1,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolReflectMeta.java,47,0,0,0,0,0,0,0,0,0,NO
1.5.2,lang/java/avro/src/main/java/org/apache/avro/Schema.java,1457,2,1,169,128,77,64,87,56,44,NO
1.5.2,lang/java/mapred/src/test/java/org/apache/avro/mapred/tether/TestWordCountTether.java,128,1,1,3,2,2,2,1,1,1,YES
1.5.2,lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java,586,2,1,172,164,138,82,155,135,78,NO
1.5.2,lang/java/tools/src/main/java/org/apache/avro/tool/SpecificCompilerTool.java,132,1,1,80,74,74,74,68,68,68,NO
1.5.2,lang/java/tools/src/test/compiler/output/Player.java,264,2,1,275,270,234,135,264,228,132,NO
1.5.2,lang/java/tools/src/test/compiler/output/Position.java,11,1,1,11,11,11,11,11,11,11,NO
1.5.2,lang/java/tools/src/test/java/org/apache/avro/tool/TestSpecificCompilerTool.java,134,1,1,134,134,134,134,134,134,134,NO
1.5.2,lang/java/avro/src/main/java/org/apache/avro/AvroRemoteException.java,46,1,1,5,5,5,5,5,5,5,NO
1.5.2,lang/java/avro/src/main/java/org/apache/avro/data/ErrorBuilder.java,47,1,1,47,47,47,47,47,47,47,NO
1.5.2,lang/java/avro/src/main/java/org/apache/avro/data/RecordBuilder.java,30,1,1,30,30,30,30,30,30,30,NO
1.5.2,lang/java/avro/src/main/java/org/apache/avro/data/RecordBuilderBase.java,215,1,1,215,215,215,215,215,215,215,NO
1.5.2,lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,834,1,1,149,149,149,149,149,149,149,NO
1.5.2,lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java,361,1,1,37,3,3,3,-32,-32,-32,NO
1.5.2,lang/java/avro/src/main/java/org/apache/avro/generic/GenericRecordBuilder.java,260,1,1,260,260,260,260,260,260,260,NO
1.5.2,lang/java/avro/src/main/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,475,1,1,2,1,1,1,0,0,0,NO
1.5.2,lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumReader.java,143,1,1,2,1,1,1,0,0,0,NO
1.5.2,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificData.java,254,1,1,49,47,47,47,44,44,44,NO
1.5.2,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumReader.java,60,1,1,50,0,0,0,-50,-50,-50,NO
1.5.2,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificErrorBuilderBase.java,124,1,1,124,124,124,124,124,124,124,NO
1.5.2,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificExceptionBase.java,60,1,1,16,16,16,16,16,16,16,NO
1.5.2,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificFixed.java,33,1,1,5,5,5,5,5,5,5,NO
1.5.2,lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecordBuilderBase.java,53,1,1,53,53,53,53,53,53,53,NO
1.5.2,lang/java/avro/src/main/java/org/apache/avro/util/Utf8.java,132,1,1,25,13,13,13,0,0,0,NO
1.5.2,lang/java/avro/src/test/java/org/apache/avro/data/RecordBuilderBaseTest.java,76,1,1,76,76,76,76,76,76,76,NO
1.5.2,lang/java/avro/src/test/java/org/apache/avro/generic/TestGenericRecordBuilder.java,90,1,1,90,90,90,90,90,90,90,NO
1.5.2,lang/java/ipc/src/test/java/org/apache/avro/TestCompare.java,259,1,1,16,8,8,8,0,0,0,NO
1.5.2,lang/java/ipc/src/test/java/org/apache/avro/TestNamespaceSpecific.java,92,1,1,10,5,5,5,0,0,0,NO
1.5.2,lang/java/ipc/src/test/java/org/apache/avro/TestProtocolSpecific.java,328,1,1,14,5,5,5,-5,-5,-5,YES
1.5.2,lang/java/ipc/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.java,678,1,1,401,401,401,401,401,401,401,NO
1.5.2,lang/java/ipc/src/test/java/org/apache/avro/generic/TestDeepCopy.java,102,1,1,102,102,102,102,102,102,102,NO
1.5.2,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestRpcPluginOrdering.java,100,1,1,9,5,5,5,0,0,0,NO
1.5.2,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestBasicTracing.java,435,1,1,59,30,30,30,0,0,0,NO
1.5.2,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestFileSpanStorage.java,180,1,1,24,11,11,11,-3,-3,-3,NO
1.5.2,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestSpanAggregation.java,224,1,1,90,44,44,44,-3,-3,-3,NO
1.5.2,lang/java/ipc/src/test/java/org/apache/avro/ipc/trace/TestSpanTraceFormation.java,279,1,1,140,70,70,70,0,0,0,NO
1.5.2,lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificData.java,86,1,1,8,6,6,6,3,3,3,NO
1.5.2,lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificDatumWriter.java,56,1,1,7,5,5,5,2,2,2,NO
1.5.2,lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificErrorBuilder.java,73,1,1,73,73,73,73,73,73,73,NO
1.5.2,lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificRecordBuilder.java,147,1,1,147,147,147,147,147,147,147,NO
1.5.2,lang/java/mapred/src/main/java/org/apache/avro/mapred/Pair.java,522,1,1,2,1,1,1,0,0,0,NO
1.5.2,lang/java/ipc-netty/src/test/java/org/apache/avro/ipc/netty/TestNettyServer.java,139,1,1,15,8,8,8,0,0,0,NO
1.5.2,lang/java/ipc-netty/src/test/java/org/apache/avro/ipc/netty/TestNettyServerWithCallbacks.java,547,1,1,15,8,8,8,0,0,0,NO
1.5.2,lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketServer.java,102,0,0,0,0,0,0,0,0,0,NO
1.5.2,lang/java/ipc/src/main/java/org/apache/avro/ipc/Transceiver.java,108,0,0,0,0,0,0,0,0,0,NO
1.5.2,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestSaslDigestMd5.java,168,0,0,0,0,0,0,0,0,0,NO
1.5.2,lang/java/tools/src/test/java/org/apache/avro/tool/TestMain.java,35,0,0,0,0,0,0,0,0,0,NO
1.5.2,lang/java/tools/src/test/java/org/apache/avro/tool/TestTextFileTools.java,144,0,0,0,0,0,0,0,0,0,NO
1.5.2,lang/java/compiler/src/test/java/org/apache/avro/compiler/idl/TestIdl.java,157,0,0,0,0,0,0,0,0,0,NO
1.5.2,lang/java/mapred/src/test/java/org/apache/avro/mapred/TestReflectJob.java,159,0,0,0,0,0,0,0,0,0,NO
1.5.2,lang/java/ipc/src/test/java/org/apache/avro/ipc/TestLocalTransceiver.java,67,0,0,0,0,0,0,0,0,0,NO
1.5.2,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopCombiner.java,62,0,0,0,0,0,0,0,0,0,NO
1.5.2,lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroMapper.java,58,0,0,0,0,0,0,0,0,0,NO
1.5.2,lang/java/avro/src/test/java/org/apache/avro/file/TestLengthLimitedInputStream.java,58,0,0,0,0,0,0,0,0,0,NO
1.5.2,lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopReducer.java,60,0,0,0,0,0,0,0,0,0,NO
1.5.2,lang/java/ipc/src/test/java/org/apache/avro/ipc/stats/TestStopwatch.java,80,0,0,0,0,0,0,0,0,0,NO
1.5.2,lang/java/ipc-jetty/src/test/java/org/apache/avro/ipc/jetty/TestProtocolHttps.java,70,0,0,0,0,0,0,0,0,0,NO
1.5.2,lang/java/ipc/src/main/java/org/apache/avro/ipc/Callback.java,39,0,0,0,0,0,0,0,0,0,NO
1.5.2,lang/java/tools/src/test/java/org/apache/avro/tool/TestRecodecTool.java,109,0,0,0,0,0,0,0,0,0,NO
1.5.2,lang/java/avro/src/test/java/org/apache/avro/io/TestBinaryEncoderFidelity.java,190,0,0,0,0,0,0,0,0,0,NO
1.5.2,lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpTransceiver.java,112,0,0,0,0,0,0,0,0,0,NO
1.5.2,lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.java,335,0,0,0,0,0,0,0,0,0,NO
1.5.2,lang/java/ipc-netty/src/main/java/org/apache/avro/ipc/netty/NettyServer.java,155,0,0,0,0,0,0,0,0,0,NO
