Dataset,#TrainingRelease,%Training,%Defective in training,%Defective in testing,Balancing,Feature Selection,Sensitivity,TP,FP,TN,FN,Classifier,Precision,Recall,AUC,Kappa
AVRO,15,83.7%,16.17%,6.98%,No sampling,No Feature Selection,Sensitive Learning,18.0,53.0,240.0,4.0,RandomForest,0.254,0.818,0.876,0.314,
AVRO,15,83.7%,16.17%,6.98%,No sampling,No Feature Selection,Sensitive Learning,8.0,8.0,285.0,14.0,NaiveBayes,0.5,0.364,0.956,0.385,
AVRO,15,83.7%,16.17%,6.98%,No sampling,No Feature Selection,Sensitive Learning,12.0,47.0,246.0,10.0,IBk,0.203,0.545,0.814,0.217,
AVRO,15,83.7%,16.17%,6.98%,No sampling,Best first,No cost sensitive,9.0,8.0,285.0,13.0,RandomForest,0.529,0.409,0.792,0.427,
AVRO,15,83.7%,16.17%,6.98%,No sampling,Best first,No cost sensitive,5.0,3.0,290.0,17.0,NaiveBayes,0.625,0.227,0.969,0.308,
AVRO,15,83.7%,16.17%,6.98%,No sampling,Best first,No cost sensitive,8.0,10.0,283.0,14.0,IBk,0.444,0.364,0.449,0.36,
AVRO,15,83.7%,16.17%,6.98%,No sampling,Best first,Sensitive Threshold,18.0,22.0,271.0,4.0,RandomForest,0.45,0.818,0.872,0.539,
AVRO,15,83.7%,16.17%,6.98%,No sampling,Best first,Sensitive Threshold,5.0,3.0,290.0,17.0,NaiveBayes,0.625,0.227,0.609,0.308,
AVRO,15,83.7%,16.17%,6.98%,No sampling,Best first,Sensitive Threshold,10.0,16.0,277.0,12.0,IBk,0.385,0.455,0.7,0.369,
AVRO,15,83.7%,16.17%,6.98%,No sampling,Best first,Sensitive Learning,18.0,22.0,271.0,4.0,RandomForest,0.45,0.818,0.83,0.539,
AVRO,15,83.7%,16.17%,6.98%,No sampling,Best first,Sensitive Learning,5.0,3.0,290.0,17.0,NaiveBayes,0.625,0.227,0.969,0.308,
AVRO,15,83.7%,16.17%,6.98%,No sampling,Best first,Sensitive Learning,10.0,16.0,277.0,12.0,IBk,0.385,0.455,0.449,0.369,
AVRO,15,83.7%,16.17%,6.98%,oversampling,No Feature Selection,No cost sensitive,13.0,29.0,264.0,9.0,RandomForest,0.31,0.591,0.879,0.346,
AVRO,15,83.7%,16.17%,6.98%,oversampling,No Feature Selection,No cost sensitive,3.0,3.0,290.0,19.0,NaiveBayes,0.5,0.136,0.962,0.19,
AVRO,15,83.7%,16.17%,6.98%,oversampling,No Feature Selection,No cost sensitive,12.0,32.0,261.0,10.0,IBk,0.273,0.545,0.805,0.298,
AVRO,15,83.7%,16.17%,6.98%,oversampling,No Feature Selection,Sensitive Threshold,21.0,112.0,181.0,1.0,RandomForest,0.158,0.955,0.786,0.172,
AVRO,15,83.7%,16.17%,6.98%,oversampling,No Feature Selection,Sensitive Threshold,8.0,4.0,289.0,14.0,NaiveBayes,0.667,0.364,0.675,0.443,
AVRO,15,83.7%,16.17%,6.98%,oversampling,No Feature Selection,Sensitive Threshold,12.0,97.0,196.0,10.0,IBk,0.11,0.545,0.607,0.076,
AVRO,15,83.7%,16.17%,6.98%,oversampling,No Feature Selection,Sensitive Learning,20.0,117.0,176.0,2.0,RandomForest,0.146,0.909,0.824,0.149,
AVRO,15,83.7%,16.17%,6.98%,oversampling,No Feature Selection,Sensitive Learning,8.0,4.0,289.0,14.0,NaiveBayes,0.667,0.364,0.962,0.443,
AVRO,15,83.7%,16.17%,6.98%,oversampling,No Feature Selection,Sensitive Learning,12.0,97.0,196.0,10.0,IBk,0.11,0.545,0.805,0.076,
AVRO,15,83.7%,16.17%,6.98%,oversampling,Best first,No cost sensitive,11.0,16.0,277.0,11.0,RandomForest,0.407,0.5,0.622,0.403,
AVRO,15,83.7%,16.17%,6.98%,oversampling,Best first,No cost sensitive,7.0,4.0,289.0,15.0,NaiveBayes,0.636,0.318,0.968,0.396,
AVRO,15,83.7%,16.17%,6.98%,oversampling,Best first,No cost sensitive,12.0,17.0,276.0,10.0,IBk,0.414,0.545,0.621,0.425,
AVRO,15,83.7%,16.17%,6.98%,oversampling,Best first,Sensitive Threshold,18.0,293.0,0.0,4.0,RandomForest,0.058,0.818,0.409,-0.026,
AVRO,15,83.7%,16.17%,6.98%,oversampling,Best first,Sensitive Threshold,10.0,6.0,287.0,12.0,NaiveBayes,0.625,0.455,0.717,0.497,
AVRO,15,83.7%,16.17%,6.98%,oversampling,Best first,Sensitive Threshold,14.0,287.0,6.0,8.0,IBk,0.047,0.636,0.328,-0.05,
AVRO,15,83.7%,16.17%,6.98%,oversampling,Best first,Sensitive Learning,19.0,292.0,1.0,3.0,RandomForest,0.061,0.864,0.621,-0.019,
AVRO,15,83.7%,16.17%,6.98%,oversampling,Best first,Sensitive Learning,10.0,6.0,287.0,12.0,NaiveBayes,0.625,0.455,0.968,0.497,
AVRO,15,83.7%,16.17%,6.98%,oversampling,Best first,Sensitive Learning,14.0,287.0,6.0,8.0,IBk,0.047,0.636,0.621,-0.05,
AVRO,15,83.7%,16.17%,6.98%,undersampling,No Feature Selection,No cost sensitive,19.0,54.0,239.0,3.0,RandomForest,0.26,0.864,0.909,0.328,
AVRO,15,83.7%,16.17%,6.98%,undersampling,No Feature Selection,No cost sensitive,7.0,4.0,289.0,15.0,NaiveBayes,0.636,0.318,0.966,0.396,
AVRO,15,83.7%,16.17%,6.98%,undersampling,No Feature Selection,No cost sensitive,20.0,53.0,240.0,2.0,IBk,0.274,0.909,0.908,0.351,
AVRO,15,83.7%,16.17%,6.98%,undersampling,No Feature Selection,Sensitive Threshold,22.0,160.0,133.0,0.0,RandomForest,0.121,1.0,0.727,0.104,
AVRO,15,83.7%,16.17%,6.98%,undersampling,No Feature Selection,Sensitive Threshold,11.0,7.0,286.0,11.0,NaiveBayes,0.611,0.5,0.738,0.52,
AVRO,15,83.7%,16.17%,6.98%,undersampling,No Feature Selection,Sensitive Threshold,20.0,121.0,172.0,2.0,IBk,0.142,0.909,0.748,0.142,
AVRO,15,83.7%,16.17%,6.98%,undersampling,No Feature Selection,Sensitive Learning,22.0,176.0,117.0,0.0,RandomForest,0.111,1.0,0.866,0.085,
AVRO,15,83.7%,16.17%,6.98%,undersampling,No Feature Selection,Sensitive Learning,11.0,7.0,286.0,11.0,NaiveBayes,0.611,0.5,0.966,0.52,
AVRO,15,83.7%,16.17%,6.98%,undersampling,No Feature Selection,Sensitive Learning,20.0,121.0,172.0,2.0,IBk,0.142,0.909,0.908,0.142,
AVRO,15,83.7%,16.17%,6.98%,undersampling,Best first,No cost sensitive,20.0,51.0,242.0,2.0,RandomForest,0.282,0.909,0.916,0.362,
AVRO,15,83.7%,16.17%,6.98%,undersampling,Best first,No cost sensitive,8.0,5.0,288.0,14.0,NaiveBayes,0.615,0.364,0.969,0.427,
AVRO,15,83.7%,16.17%,6.98%,undersampling,Best first,No cost sensitive,19.0,55.0,238.0,3.0,IBk,0.257,0.864,0.885,0.323,
AVRO,15,83.7%,16.17%,6.98%,undersampling,Best first,Sensitive Threshold,22.0,160.0,133.0,0.0,RandomForest,0.121,1.0,0.727,0.104,
AVRO,15,83.7%,16.17%,6.98%,undersampling,Best first,Sensitive Threshold,22.0,26.0,267.0,0.0,NaiveBayes,0.458,1.0,0.956,0.589,
AVRO,15,83.7%,16.17%,6.98%,undersampling,Best first,Sensitive Threshold,19.0,123.0,170.0,3.0,IBk,0.134,0.864,0.722,0.126,
AVRO,15,83.7%,16.17%,6.98%,undersampling,Best first,Sensitive Learning,22.0,176.0,117.0,0.0,RandomForest,0.111,1.0,0.889,0.085,
AVRO,15,83.7%,16.17%,6.98%,undersampling,Best first,Sensitive Learning,22.0,26.0,267.0,0.0,NaiveBayes,0.458,1.0,0.969,0.589,
AVRO,15,83.7%,16.17%,6.98%,undersampling,Best first,Sensitive Learning,19.0,123.0,170.0,3.0,IBk,0.134,0.864,0.885,0.126,
AVRO,15,83.7%,16.17%,6.98%,SMOTE,No Feature Selection,No cost sensitive,10.0,22.0,271.0,12.0,RandomForest,0.313,0.455,0.906,0.314,
AVRO,15,83.7%,16.17%,6.98%,SMOTE,No Feature Selection,No cost sensitive,8.0,6.0,287.0,14.0,NaiveBayes,0.571,0.364,0.96,0.413,
AVRO,15,83.7%,16.17%,6.98%,SMOTE,No Feature Selection,No cost sensitive,12.0,26.0,267.0,10.0,IBk,0.316,0.545,0.812,0.342,
AVRO,15,83.7%,16.17%,6.98%,SMOTE,No Feature Selection,Sensitive Threshold,21.0,74.0,219.0,1.0,RandomForest,0.221,0.955,0.851,0.277,
AVRO,15,83.7%,16.17%,6.98%,SMOTE,No Feature Selection,Sensitive Threshold,10.0,10.0,283.0,12.0,NaiveBayes,0.5,0.455,0.71,0.439,
AVRO,15,83.7%,16.17%,6.98%,SMOTE,No Feature Selection,Sensitive Threshold,12.0,56.0,237.0,10.0,IBk,0.176,0.545,0.677,0.18,
AVRO,15,83.7%,16.17%,6.98%,SMOTE,No Feature Selection,Sensitive Learning,21.0,75.0,218.0,1.0,RandomForest,0.219,0.955,0.895,0.273,
AVRO,15,83.7%,16.17%,6.98%,SMOTE,No Feature Selection,Sensitive Learning,10.0,10.0,283.0,12.0,NaiveBayes,0.5,0.455,0.96,0.439,
AVRO,15,83.7%,16.17%,6.98%,SMOTE,No Feature Selection,Sensitive Learning,12.0,54.0,239.0,10.0,IBk,0.182,0.545,0.812,0.188,
AVRO,15,83.7%,16.17%,6.98%,SMOTE,Best first,No cost sensitive,10.0,21.0,272.0,12.0,RandomForest,0.323,0.455,0.887,0.322,
AVRO,15,83.7%,16.17%,6.98%,SMOTE,Best first,No cost sensitive,8.0,6.0,287.0,14.0,NaiveBayes,0.571,0.364,0.96,0.413,
AVRO,15,83.7%,16.17%,6.98%,SMOTE,Best first,No cost sensitive,12.0,25.0,268.0,10.0,IBk,0.324,0.545,0.813,0.35,
AVRO,15,83.7%,16.17%,6.98%,SMOTE,Best first,Sensitive Threshold,21.0,74.0,219.0,1.0,RandomForest,0.221,0.955,0.851,0.277,
AVRO,15,83.7%,16.17%,6.98%,SMOTE,Best first,Sensitive Threshold,10.0,11.0,282.0,12.0,NaiveBayes,0.476,0.455,0.709,0.426,
AVRO,15,83.7%,16.17%,6.98%,SMOTE,Best first,Sensitive Threshold,12.0,56.0,237.0,10.0,IBk,0.176,0.545,0.677,0.18,
AVRO,15,83.7%,16.17%,6.98%,SMOTE,Best first,Sensitive Learning,21.0,75.0,218.0,1.0,RandomForest,0.219,0.955,0.899,0.273,
AVRO,15,83.7%,16.17%,6.98%,SMOTE,Best first,Sensitive Learning,10.0,11.0,282.0,12.0,NaiveBayes,0.476,0.455,0.96,0.426,
AVRO,15,83.7%,16.17%,6.98%,SMOTE,Best first,Sensitive Learning,12.0,54.0,239.0,10.0,IBk,0.182,0.545,0.813,0.188,
AVRO,16,91.6%,15.35%,3.76%,No sampling,No Feature Selection,No cost sensitive,1.0,4.0,303.0,11.0,RandomForest,0.2,0.083,0.716,0.098,
AVRO,16,91.6%,15.35%,3.76%,No sampling,No Feature Selection,No cost sensitive,1.0,7.0,300.0,11.0,NaiveBayes,0.125,0.083,0.906,0.072,
AVRO,16,91.6%,15.35%,3.76%,No sampling,No Feature Selection,No cost sensitive,2.0,2.0,305.0,10.0,IBk,0.5,0.167,0.686,0.236,
AVRO,16,91.6%,15.35%,3.76%,No sampling,No Feature Selection,Sensitive Threshold,7.0,42.0,265.0,5.0,RandomForest,0.143,0.583,0.723,0.18,
AVRO,16,91.6%,15.35%,3.76%,No sampling,No Feature Selection,Sensitive Threshold,1.0,8.0,299.0,11.0,NaiveBayes,0.111,0.083,0.529,0.065,
AVRO,16,91.6%,15.35%,3.76%,No sampling,No Feature Selection,Sensitive Threshold,3.0,39.0,268.0,9.0,IBk,0.071,0.25,0.561,0.056,
AVRO,16,91.6%,15.35%,3.76%,No sampling,No Feature Selection,Sensitive Learning,3.0,38.0,269.0,9.0,RandomForest,0.073,0.25,0.667,0.058,
AVRO,16,91.6%,15.35%,3.76%,No sampling,No Feature Selection,Sensitive Learning,1.0,8.0,299.0,11.0,NaiveBayes,0.111,0.083,0.906,0.065,
AVRO,16,91.6%,15.35%,3.76%,No sampling,No Feature Selection,Sensitive Learning,3.0,39.0,268.0,9.0,IBk,0.071,0.25,0.686,0.056,
AVRO,16,91.6%,15.35%,3.76%,No sampling,Best first,No cost sensitive,1.0,1.0,306.0,11.0,RandomForest,0.5,0.083,0.662,0.134,
AVRO,16,91.6%,15.35%,3.76%,No sampling,Best first,No cost sensitive,0.0,3.0,304.0,12.0,NaiveBayes,0.0,0.0,0.738,-0.015,
AVRO,16,91.6%,15.35%,3.76%,No sampling,Best first,No cost sensitive,1.0,2.0,305.0,11.0,IBk,0.333,0.083,0.501,0.12,
AVRO,16,91.6%,15.35%,3.76%,No sampling,Best first,Sensitive Threshold,4.0,3.0,304.0,8.0,RandomForest,0.571,0.333,0.662,0.405,
AVRO,16,91.6%,15.35%,3.76%,No sampling,Best first,Sensitive Threshold,0.0,4.0,303.0,12.0,NaiveBayes,0.0,0.0,0.493,-0.019,
AVRO,16,91.6%,15.35%,3.76%,No sampling,Best first,Sensitive Threshold,3.0,2.0,305.0,9.0,IBk,0.6,0.25,0.622,0.338,
AVRO,16,91.6%,15.35%,3.76%,No sampling,Best first,Sensitive Learning,4.0,3.0,304.0,8.0,RandomForest,0.571,0.333,0.662,0.405,
AVRO,16,91.6%,15.35%,3.76%,No sampling,Best first,Sensitive Learning,0.0,4.0,303.0,12.0,NaiveBayes,0.0,0.0,0.738,-0.019,
AVRO,16,91.6%,15.35%,3.76%,No sampling,Best first,Sensitive Learning,3.0,2.0,305.0,9.0,IBk,0.6,0.25,0.501,0.338,
AVRO,16,91.6%,15.35%,3.76%,oversampling,No Feature Selection,No cost sensitive,2.0,23.0,284.0,10.0,RandomForest,0.08,0.167,0.713,0.06,
AVRO,16,91.6%,15.35%,3.76%,oversampling,No Feature Selection,No cost sensitive,1.0,5.0,302.0,11.0,NaiveBayes,0.167,0.083,0.908,0.088,
AVRO,16,91.6%,15.35%,3.76%,oversampling,No Feature Selection,No cost sensitive,3.0,26.0,281.0,9.0,IBk,0.103,0.25,0.721,0.098,
AVRO,16,91.6%,15.35%,3.76%,oversampling,No Feature Selection,Sensitive Threshold,8.0,96.0,211.0,4.0,RandomForest,0.077,0.667,0.677,0.076,
AVRO,16,91.6%,15.35%,3.76%,oversampling,No Feature Selection,Sensitive Threshold,1.0,7.0,300.0,11.0,NaiveBayes,0.125,0.083,0.53,0.072,
AVRO,16,91.6%,15.35%,3.76%,oversampling,No Feature Selection,Sensitive Threshold,4.0,98.0,209.0,8.0,IBk,0.039,0.333,0.507,0.003,
AVRO,16,91.6%,15.35%,3.76%,oversampling,No Feature Selection,Sensitive Learning,7.0,103.0,204.0,5.0,RandomForest,0.064,0.583,0.681,0.05,
AVRO,16,91.6%,15.35%,3.76%,oversampling,No Feature Selection,Sensitive Learning,1.0,7.0,300.0,11.0,NaiveBayes,0.125,0.083,0.908,0.072,
AVRO,16,91.6%,15.35%,3.76%,oversampling,No Feature Selection,Sensitive Learning,4.0,98.0,209.0,8.0,IBk,0.039,0.333,0.721,0.003,
AVRO,16,91.6%,15.35%,3.76%,oversampling,Best first,No cost sensitive,3.0,23.0,284.0,9.0,RandomForest,0.115,0.25,0.716,0.112,
AVRO,16,91.6%,15.35%,3.76%,oversampling,Best first,No cost sensitive,1.0,6.0,301.0,11.0,NaiveBayes,0.143,0.083,0.907,0.08,
AVRO,16,91.6%,15.35%,3.76%,oversampling,Best first,No cost sensitive,3.0,27.0,280.0,9.0,IBk,0.1,0.25,0.721,0.094,
AVRO,16,91.6%,15.35%,3.76%,oversampling,Best first,Sensitive Threshold,7.0,96.0,211.0,5.0,RandomForest,0.068,0.583,0.635,0.058,
AVRO,16,91.6%,15.35%,3.76%,oversampling,Best first,Sensitive Threshold,1.0,8.0,299.0,11.0,NaiveBayes,0.111,0.083,0.529,0.065,
AVRO,16,91.6%,15.35%,3.76%,oversampling,Best first,Sensitive Threshold,4.0,99.0,208.0,8.0,IBk,0.039,0.333,0.505,0.002,
AVRO,16,91.6%,15.35%,3.76%,oversampling,Best first,Sensitive Learning,7.0,103.0,204.0,5.0,RandomForest,0.064,0.583,0.682,0.05,
AVRO,16,91.6%,15.35%,3.76%,oversampling,Best first,Sensitive Learning,1.0,8.0,299.0,11.0,NaiveBayes,0.111,0.083,0.907,0.065,
AVRO,16,91.6%,15.35%,3.76%,oversampling,Best first,Sensitive Learning,4.0,99.0,208.0,8.0,IBk,0.039,0.333,0.721,0.002,
AVRO,16,91.6%,15.35%,3.76%,undersampling,No Feature Selection,No cost sensitive,5.0,46.0,261.0,7.0,RandomForest,0.098,0.417,0.687,0.104,
AVRO,16,91.6%,15.35%,3.76%,undersampling,No Feature Selection,No cost sensitive,3.0,10.0,297.0,9.0,NaiveBayes,0.231,0.25,0.891,0.209,
AVRO,16,91.6%,15.35%,3.76%,undersampling,No Feature Selection,No cost sensitive,5.0,63.0,244.0,7.0,IBk,0.074,0.417,0.67,0.065,
AVRO,16,91.6%,15.35%,3.76%,undersampling,No Feature Selection,Sensitive Threshold,8.0,146.0,161.0,4.0,RandomForest,0.052,0.667,0.596,0.029,
AVRO,16,91.6%,15.35%,3.76%,undersampling,No Feature Selection,Sensitive Threshold,4.0,14.0,293.0,8.0,NaiveBayes,0.222,0.333,0.644,0.232,
AVRO,16,91.6%,15.35%,3.76%,undersampling,No Feature Selection,Sensitive Threshold,6.0,116.0,191.0,6.0,IBk,0.049,0.5,0.561,0.023,
AVRO,16,91.6%,15.35%,3.76%,undersampling,No Feature Selection,Sensitive Learning,10.0,169.0,138.0,2.0,RandomForest,0.056,0.833,0.697,0.037,
AVRO,16,91.6%,15.35%,3.76%,undersampling,No Feature Selection,Sensitive Learning,4.0,14.0,293.0,8.0,NaiveBayes,0.222,0.333,0.891,0.232,
AVRO,16,91.6%,15.35%,3.76%,undersampling,No Feature Selection,Sensitive Learning,6.0,116.0,191.0,6.0,IBk,0.049,0.5,0.67,0.023,
AVRO,16,91.6%,15.35%,3.76%,undersampling,Best first,No cost sensitive,4.0,3.0,304.0,8.0,RandomForest,0.571,0.333,0.741,0.405,
AVRO,16,91.6%,15.35%,3.76%,undersampling,Best first,No cost sensitive,0.0,4.0,303.0,12.0,NaiveBayes,0.0,0.0,0.738,-0.019,
AVRO,16,91.6%,15.35%,3.76%,undersampling,Best first,No cost sensitive,5.0,4.0,303.0,7.0,IBk,0.556,0.417,0.661,0.459,
AVRO,16,91.6%,15.35%,3.76%,undersampling,Best first,Sensitive Threshold,12.0,307.0,0.0,0.0,RandomForest,0.038,1.0,0.5,0.0,
AVRO,16,91.6%,15.35%,3.76%,undersampling,Best first,Sensitive Threshold,2.0,4.0,303.0,10.0,NaiveBayes,0.333,0.167,0.577,0.202,
AVRO,16,91.6%,15.35%,3.76%,undersampling,Best first,Sensitive Threshold,11.0,306.0,1.0,1.0,IBk,0.035,0.917,0.46,-0.006,
AVRO,16,91.6%,15.35%,3.76%,undersampling,Best first,Sensitive Learning,12.0,307.0,0.0,0.0,RandomForest,0.038,1.0,0.741,0.0,
AVRO,16,91.6%,15.35%,3.76%,undersampling,Best first,Sensitive Learning,2.0,4.0,303.0,10.0,NaiveBayes,0.333,0.167,0.738,0.202,
AVRO,16,91.6%,15.35%,3.76%,undersampling,Best first,Sensitive Learning,11.0,306.0,1.0,1.0,IBk,0.035,0.917,0.661,-0.006,
AVRO,16,91.6%,15.35%,3.76%,SMOTE,No Feature Selection,No cost sensitive,3.0,17.0,290.0,9.0,RandomForest,0.15,0.25,0.692,0.147,
AVRO,16,91.6%,15.35%,3.76%,SMOTE,No Feature Selection,No cost sensitive,1.0,7.0,300.0,11.0,NaiveBayes,0.125,0.083,0.908,0.072,
AVRO,16,91.6%,15.35%,3.76%,SMOTE,No Feature Selection,No cost sensitive,3.0,21.0,286.0,9.0,IBk,0.125,0.25,0.704,0.123,
AVRO,16,91.6%,15.35%,3.76%,SMOTE,No Feature Selection,Sensitive Threshold,7.0,65.0,242.0,5.0,RandomForest,0.097,0.583,0.686,0.109,
AVRO,16,91.6%,15.35%,3.76%,SMOTE,No Feature Selection,Sensitive Threshold,2.0,8.0,299.0,10.0,NaiveBayes,0.2,0.167,0.57,0.153,
AVRO,16,91.6%,15.35%,3.76%,SMOTE,No Feature Selection,Sensitive Threshold,4.0,52.0,255.0,8.0,IBk,0.071,0.333,0.582,0.059,
AVRO,16,91.6%,15.35%,3.76%,SMOTE,No Feature Selection,Sensitive Learning,7.0,70.0,237.0,5.0,RandomForest,0.091,0.583,0.708,0.099,
AVRO,16,91.6%,15.35%,3.76%,SMOTE,No Feature Selection,Sensitive Learning,2.0,8.0,299.0,10.0,NaiveBayes,0.2,0.167,0.908,0.153,
AVRO,16,91.6%,15.35%,3.76%,SMOTE,No Feature Selection,Sensitive Learning,4.0,52.0,255.0,8.0,IBk,0.071,0.333,0.704,0.059,
AVRO,16,91.6%,15.35%,3.76%,SMOTE,Best first,No cost sensitive,3.0,17.0,290.0,9.0,RandomForest,0.15,0.25,0.697,0.147,
AVRO,16,91.6%,15.35%,3.76%,SMOTE,Best first,No cost sensitive,1.0,8.0,299.0,11.0,NaiveBayes,0.111,0.083,0.908,0.065,
AVRO,16,91.6%,15.35%,3.76%,SMOTE,Best first,No cost sensitive,5.0,21.0,286.0,7.0,IBk,0.192,0.417,0.76,0.223,
AVRO,16,91.6%,15.35%,3.76%,SMOTE,Best first,Sensitive Threshold,7.0,65.0,242.0,5.0,RandomForest,0.097,0.583,0.686,0.109,
AVRO,16,91.6%,15.35%,3.76%,SMOTE,Best first,Sensitive Threshold,2.0,9.0,298.0,10.0,NaiveBayes,0.182,0.167,0.569,0.143,
AVRO,16,91.6%,15.35%,3.76%,SMOTE,Best first,Sensitive Threshold,6.0,52.0,255.0,6.0,IBk,0.103,0.5,0.665,0.116,
AVRO,16,91.6%,15.35%,3.76%,SMOTE,Best first,Sensitive Learning,7.0,70.0,237.0,5.0,RandomForest,0.091,0.583,0.708,0.099,
AVRO,16,91.6%,15.35%,3.76%,SMOTE,Best first,Sensitive Learning,2.0,9.0,298.0,10.0,NaiveBayes,0.182,0.167,0.908,0.143,
AVRO,16,91.6%,15.35%,3.76%,SMOTE,Best first,Sensitive Learning,6.0,52.0,255.0,6.0,IBk,0.103,0.5,0.76,0.116,
AVRO,Walk,Forward,35.66%,15.22%,No sampling,No Feature Selection,No cost sensitive,18.63,34.25,177.44,11.75,RandomForest,0.298,0.41,0.692,0.144,
AVRO,Walk,Forward,35.66%,15.22%,No sampling,No Feature Selection,No cost sensitive,8.44,14.56,197.13,21.94,NaiveBayes,0.205,0.172,0.724,0.06,
AVRO,Walk,Forward,35.66%,15.22%,No sampling,No Feature Selection,No cost sensitive,19.63,35.0,176.69,10.75,IBk,0.324,0.47,0.688,0.179,
AVRO,Walk,Forward,35.66%,15.22%,No sampling,No Feature Selection,Sensitive Threshold,25.5,74.88,136.81,4.88,RandomForest,0.229,0.749,0.684,0.185,
AVRO,Walk,Forward,35.66%,15.22%,No sampling,No Feature Selection,Sensitive Threshold,11.5,18.81,192.88,18.88,NaiveBayes,0.21,0.226,0.519,0.061,
AVRO,Walk,Forward,35.66%,15.22%,No sampling,No Feature Selection,Sensitive Threshold,20.69,57.5,154.19,9.69,IBk,0.22,0.537,0.62,0.103,
AVRO,Walk,Forward,35.66%,15.22%,No sampling,No Feature Selection,Sensitive Learning,24.56,76.63,135.06,5.81,RandomForest,0.211,0.687,0.686,0.153,
AVRO,Walk,Forward,35.66%,15.22%,No sampling,No Feature Selection,Sensitive Learning,11.25,17.81,193.88,19.13,NaiveBayes,0.217,0.223,0.724,0.074,
AVRO,Walk,Forward,35.66%,15.22%,No sampling,No Feature Selection,Sensitive Learning,20.69,56.75,154.94,9.69,IBk,0.221,0.537,0.688,0.104,
AVRO,Walk,Forward,35.66%,15.22%,No sampling,Best first,No cost sensitive,16.0,20.13,191.56,14.38,RandomForest,0.346,0.354,0.685,0.156,
AVRO,Walk,Forward,35.66%,15.22%,No sampling,Best first,No cost sensitive,9.94,18.81,192.88,20.44,NaiveBayes,0.211,0.218,0.69,0.055,
AVRO,Walk,Forward,35.66%,15.22%,No sampling,Best first,No cost sensitive,15.5,23.38,188.31,14.88,IBk,0.351,0.382,0.603,0.158,
AVRO,Walk,Forward,35.66%,15.22%,No sampling,Best first,Sensitive Threshold,24.25,71.0,140.69,6.13,RandomForest,0.298,0.694,0.65,0.17,
AVRO,Walk,Forward,35.66%,15.22%,No sampling,Best first,Sensitive Threshold,14.69,32.63,179.06,15.69,NaiveBayes,0.256,0.324,0.531,0.081,
AVRO,Walk,Forward,35.66%,15.22%,No sampling,Best first,Sensitive Threshold,20.13,77.06,134.63,10.25,IBk,0.287,0.595,0.595,0.129,
AVRO,Walk,Forward,35.66%,15.22%,No sampling,Best first,Sensitive Learning,24.5,73.75,137.94,5.88,RandomForest,0.292,0.704,0.693,0.162,
AVRO,Walk,Forward,35.66%,15.22%,No sampling,Best first,Sensitive Learning,14.31,32.13,179.56,16.06,NaiveBayes,0.256,0.319,0.69,0.081,
AVRO,Walk,Forward,35.66%,15.22%,No sampling,Best first,Sensitive Learning,20.13,77.06,134.63,10.25,IBk,0.287,0.595,0.603,0.129,
AVRO,Walk,Forward,35.66%,15.22%,oversampling,No Feature Selection,No cost sensitive,18.5,47.13,164.56,11.88,RandomForest,0.26,0.488,0.671,0.127,
AVRO,Walk,Forward,35.66%,15.22%,oversampling,No Feature Selection,No cost sensitive,9.25,14.63,197.06,21.13,NaiveBayes,0.265,0.187,0.742,0.072,
AVRO,Walk,Forward,35.66%,15.22%,oversampling,No Feature Selection,No cost sensitive,20.13,45.88,165.81,10.25,IBk,0.255,0.498,0.673,0.128,
AVRO,Walk,Forward,35.66%,15.22%,oversampling,No Feature Selection,Sensitive Threshold,25.06,88.94,122.75,5.31,RandomForest,0.213,0.719,0.652,0.131,
AVRO,Walk,Forward,35.66%,15.22%,oversampling,No Feature Selection,Sensitive Threshold,11.38,17.75,193.94,19.0,NaiveBayes,0.273,0.234,0.564,0.093,
AVRO,Walk,Forward,35.66%,15.22%,oversampling,No Feature Selection,Sensitive Threshold,20.88,74.81,136.88,9.5,IBk,0.2,0.537,0.591,0.068,
AVRO,Walk,Forward,35.66%,15.22%,oversampling,No Feature Selection,Sensitive Learning,24.81,94.38,117.31,5.56,RandomForest,0.201,0.709,0.658,0.098,
AVRO,Walk,Forward,35.66%,15.22%,oversampling,No Feature Selection,Sensitive Learning,11.25,17.56,194.13,19.13,NaiveBayes,0.274,0.231,0.742,0.093,
AVRO,Walk,Forward,35.66%,15.22%,oversampling,No Feature Selection,Sensitive Learning,20.88,74.56,137.13,9.5,IBk,0.201,0.537,0.672,0.068,
AVRO,Walk,Forward,35.66%,15.22%,oversampling,Best first,No cost sensitive,17.19,39.75,171.94,13.19,RandomForest,0.269,0.424,0.665,0.117,
AVRO,Walk,Forward,35.66%,15.22%,oversampling,Best first,No cost sensitive,11.5,18.5,193.19,18.88,NaiveBayes,0.219,0.242,0.73,0.092,
AVRO,Walk,Forward,35.66%,15.22%,oversampling,Best first,No cost sensitive,17.63,39.81,171.88,12.75,IBk,0.264,0.42,0.628,0.114,
AVRO,Walk,Forward,35.66%,15.22%,oversampling,Best first,Sensitive Threshold,26.94,153.13,58.56,3.44,RandomForest,0.191,0.838,0.581,0.058,
AVRO,Walk,Forward,35.66%,15.22%,oversampling,Best first,Sensitive Threshold,15.44,34.63,177.06,14.94,NaiveBayes,0.265,0.362,0.578,0.107,
